Point Number;X cooridnate;Y coordinate;Z coordinate
6361;331;149;28
6362;-369;575;-396
6363;-533;639;353
6364;617;183;-133
6365;-153;-36;-676
6366;-655;-700;839
6367;666;73;-479
6368;611;-578;-704
6369;358;386;103
6370;-623;-201;-106
6371;471;186;82
6372;-192;-558;700
6373;-516;517;435
6374;-537;-582;731
6375;571;797;757
6376;-683;-670;926
6377;-741;445;560
6378;697;156;-505
6379;-60;31;-750
6380;2;-435;182
6381;720;670;617
6382;-245;-168;-629
6383;-478;-90;-82
6384;-140;-8;-752
6385;484;87;-656
6386;628;476;-389
6387;-144;-382;642
6388;572;-247;382
6389;-345;-344;300
6390;385;91;-677
6391;-171;-679;494
6392;-240;184;-604
6393;-638;-553;-191
6394;490;850;657
6395;-591;-79;-313
6396;648;-618;-426
6397;-80;-526;461
6398;811;28;-569
6399;-888;-824;594
6400;-92;-92;-419
6401;653;-309;-766
6402;-643;-145;759
6403;564;418;42
6404;233;127;774
6405;-636;-617;906
6406;-894;-789;606
6407;-267;-540;-644
6408;652;690;949
6409;466;830;-467
6410;-59;22;-712
6411;558;225;-53
6412;-739;-688;605
6413;585;326;-664
6414;555;-398;314
6415;23;472;193
6416;-658;-937;810
6417;-658;-252;-154
6418;692;199;-363
6419;-233;-119;627
6420;222;135;844
6421;340;-334;429
6422;-62;743;344
6423;552;152;-804
6424;-358;-30;762
6425;652;-469;-639
6426;292;-327;-374
6427;-33;119;-621
6428;659;-449;573
6429;-654;-176;-284
6430;-903;-700;625
6431;-911;-573;745
6432;24;646;354
6433;-695;272;458
6434;638;-603;-831
6435;-630;773;-285
6436;-501;351;-211
6437;-507;560;-162
6438;476;324;-205
6439;-42;123;552
6440;835;-648;-537
6441;135;-499;-509
6442;352;-496;-395
6443;484;391;-140
6444;632;-56;-718
6445;-498;-595;-859
6446;757;196;-595
6447;-173;-656;683
6448;751;-459;-570
6449;175;793;141
6450;556;99;-780
6451;684;-702;-573
6452;-689;-788;104
6453;311;-436;390
6454;-475;-485;-666
6455;-268;-52;-757
6456;-766;-62;47
6457;458;-423;383
6458;131;729;427
6459;-416;424;-395
6460;636;821;571
6461;709;-503;-680
6462;-823;-696;928
6463;452;188;-504
6464;520;64;-591
6465;121;246;414
6466;-742;-773;77
6467;-604;-42;15
6468;-770;-743;507
6469;-820;522;437
6470;533;-687;-575
6471;554;120;-375
6472;-471;-21;674
6473;666;-588;-520
6474;-812;-714;866
6475;-21;440;-701
6476;-451;-657;-849
6477;-502;587;-155
6478;-681;539;-340
6479;561;292;-499
6480;-113;-620;423
6481;496;-56;-594
6482;-552;-598;-293
6483;242;60;734
6484;356;-422;-392
6485;433;261;-256
6486;-86;-181;288
6487;639;-684;-755
6488;-723;-589;730
6489;-151;-592;353
6490;601;635;666
6491;-131;-826;586
6492;-663;21;-304
6493;624;-60;-481
6494;-298;-436;108
6495;-376;66;-582
6496;137;-130;-391
6497;612;-532;-652
6498;-625;581;676
6499;-591;710;-148
6500;-481;441;-386
6501;-26;509;182
6502;190;-342;-429
6503;-662;330;424
6504;143;-54;583
6505;-562;-541;-665
6506;-666;-779;616
6507;23;-221;119
6508;-534;-549;-740
6509;-476;585;494
6510;512;-624;-568
6511;-647;468;506
6512;219;-508;-447
6513;641;-86;-465
6514;763;851;-381
6515;119;691;60
6516;264;593;109
6517;-606;-650;-126
6518;-799;-858;802
6519;-58;426;-716
6520;30;81;-463
6521;-235;33;-650
6522;646;249;-605
6523;553;101;-616
6524;594;-608;576
6525;-173;-619;513
6526;-201;-210;130
6527;-814;-922;621
6528;-815;-567;569
6529;160;852;125
6530;427;272;172
6531;829;-576;-466
6532;401;353;110
6533;-871;549;345
6534;-600;-759;-239
6535;224;-474;-386
6536;-405;439;-151
6537;184;281;450
6538;-499;396;407
6539;753;781;-342
6540;-347;613;-363
6541;-708;505;622
6542;81;692;41
6543;-587;-226;681
6544;-813;-539;-230
6545;618;-470;337
6546;771;201;-432
6547;-270;-128;-450
6548;648;-429;-839
6549;-550;-735;669
6550;-167;-714;392
6551;-499;-562;-26
6552;87;773;30
6553;-632;-61;-231
6554;635;-317;596
6555;-655;-702;-601
6556;-660;-531;-686
6557;-677;-701;804
6558;779;-614;-493
6559;-703;-754;-158
6560;-141;-524;462
6561;436;678;818
6562;454;163;-637
6563;-686;642;-106
6564;667;779;887
6565;-590;-406;-711
6566;-550;-749;-161
6567;232;214;3
6568;-477;-32;749
6569;-651;-265;-184
6570;-11;-175;30
6571;295;405;9
6572;140;731;268
6573;-522;9;839
6574;-124;-498;494
6575;-405;-168;506
6576;-646;-450;-703
6577;500;460;-19
6578;205;387;-13
6579;679;-374;624
6580;-125;-394;724
6581;50;-1;-483
6582;743;665;-332
6583;811;-443;-641
6584;-323;-646;-545
6585;512;-614;-594
6586;-476;551;467
6587;214;836;316
6588;33;115;498
6589;-719;27;-80
6590;567;524;-385
6591;166;586;259
6592;474;-581;-580
6593;-175;-101;-561
6594;-337;-569;-565
6595;-258;-242;807
6596;-401;590;-676
6597;-178;443;-786
6598;-203;585;-712
6599;-539;588;528
6600;58;-174;-539
6601;271;757;389
6602;-464;-763;-639
6603;898;-449;-538
6604;773;697;-373
6605;527;-542;-715
6606;-471;546;-83
6607;-388;-786;-607
6608;320;-438;-532
6609;-461;-120;-133
6610;-855;481;577
6611;195;75;464
6612;-358;567;-605
6613;759;815;-373
6614;163;-482;-260
6615;576;256;-524
6616;535;771;820
6617;823;-336;-512
6618;-631;-631;-599
6619;-549;-607;710
6620;-732;-628;-667
6621;-169;-436;260
6622;391;585;731
6623;-775;38;45
6624;532;655;695
6625;840;-404;-762
6626;-615;-222;842
6627;-815;-809;903
6628;-832;54;-62
6629;-499;530;-9
6630;-713;-542;-98
6631;410;61;-116
6632;631;842;-498
6633;617;-249;629
6634;664;-8;-702
6635;-551;-711;-667
6636;46;108;526
6637;428;213;-3
6638;760;633;-616
6639;304;80;503
6640;-846;643;359
6641;-698;-645;-250
6642;-227;-776;500
6643;-922;-606;735
6644;290;118;-87
6645;-8;-395;168
6646;63;673;102
6647;-361;-559;-820
6648;-735;684;365
6649;591;-423;378
6650;-825;600;330
6651;449;208;-525
6652;635;-359;423
6653;-22;-558;458
6654;-282;-153;179
6655;-763;-786;938
6656;-552;-733;-13
6657;-579;-600;-750
6658;-271;236;-627
6659;-875;-613;855
6660;799;804;-463
6661;-194;-509;474
6662;-671;-285;-245
6663;-458;536;491
6664;449;872;801
6665;-23;-447;178
6666;-345;577;-81
6667;-519;-93;-278
6668;723;-405;400
6669;746;-560;-620
6670;554;-505;-559
6671;-517;570;-465
6672;-583;-806;-558
6673;150;227;493
6674;-171;-94;-474
6675;696;-409;-692
6676;-211;114;-688
6677;-304;97;-611
6678;720;151;-749
6679;253;772;324
6680;-456;776;-140
6681;-497;-74;808
6682;-222;571;-843
6683;506;552;-457
6684;665;-550;475
6685;519;640;-480
6686;19;-360;-482
6687;518;-342;293
6688;98;571;40
6689;0;728;161
6690;252;746;400
6691;-673;-14;-153
6692;-484;596;-94
6693;10;700;21
6694;358;719;118
6695;224;207;419
6696;191;-71;519
6697;422;255;165
6698;-455;-814;-751
6699;-444;-695;-17
6700;103;892;254
6701;43;907;184
6702;471;-251;508
6703;-547;-191;673
6704;669;211;-706
6705;-21;688;-703
6706;153;119;448
6707;-420;-363;674
6708;615;504;631
6709;-832;-535;804
6710;116;531;72
6711;-242;-810;511
6712;32;-298;-325
6713;144;617;395
6714;81;745;420
6715;-284;-45;-511
6716;-632;-43;760
6717;-634;-832;802
6718;-74;-54;114
6719;-37;-446;223
6720;428;-565;338
6721;-814;-589;740
6722;419;84;-536
6723;-713;-585;694
6724;144;-453;-376
6725;-102;219;-480
6726;745;806;895
6727;-119;-19;-767
6728;672;778;-421
6729;-87;-739;660
6730;333;-380;634
6731;466;376;-59
6732;-869;-762;682
6733;910;-530;-685
6734;559;631;755
6735;-603;-886;643
6736;418;769;-430
6737;-296;-13;-652
6738;469;-364;611
6739;-428;-724;-562
6740;-479;21;-86
6741;-531;-439;-753
6742;-789;-248;-126
6743;445;524;-79
6744;-722;-53;-325
6745;-97;-312;301
6746;-161;-433;513
6747;177;-299;-219
6748;369;472;81
6749;202;211;-63
6750;60;71;630
6751;498;-510;-656
6752;-139;746;-863
6753;-374;378;-256
6754;-487;-171;662
6755;-546;-563;-282
6756;-916;-830;671
6757;-83;521;-662
6758;473;572;628
6759;-267;-544;758
6760;649;89;-650
6761;473;608;571
6762;566;-1;-735
6763;704;199;-416
6764;3;-745;638
6765;-622;-717;884
6766;540;900;643
6767;-683;662;-112
6768;-166;109;-597
6769;673;695;567
6770;-646;-742;59
6771;-774;-630;874
6772;568;-422;399
6773;-61;632;-770
6774;-244;-628;448
6775;-573;-275;657
6776;-764;-657;795
6777;-503;-169;-293
6778;193;-306;-685
6779;198;181;-68
6780;-764;-244;-46
6781;-419;463;-320
6782;-703;-600;899
6783;-599;-307;-114
6784;84;66;-594
6785;586;400;-148
6786;-23;-270;-450
6787;-234;-169;-636
6788;-410;-602;-852
6789;719;106;-609
6790;252;-487;-334
6791;123;219;567
6792;-770;-591;23
6793;-510;-93;-278
6794;-218;-468;212
6795;443;666;776
6796;-865;-738;694
6797;-790;581;302
6798;374;125;-601
6799;-536;26;24
6800;-643;-295;-154
6801;311;-404;-252
6802;594;779;-617
6803;-62;785;91
6804;15;521;251
6805;543;209;-583
6806;170;792;71
6807;564;-464;528
6808;-635;-109;121
6809;491;-562;-670
6810;337;512;10
6811;691;-58;-640
6812;393;409;-66
6813;648;47;-718
6814;598;830;848
6815;577;47;-739
6816;733;-473;420
6817;-235;83;-748
6818;232;76;360
6819;478;839;-547
6820;-11;508;-733
6821;-239;-212;25
6822;512;124;-175
6823;-34;-760;728
6824;600;679;673
6825;741;265;-663
6826;388;-435;424
6827;-678;-693;-285
6828;-288;-605;-574
6829;-34;680;-661
6830;-6;709;179
6831;-643;497;-164
6832;349;368;-283
6833;-65;588;169
6834;-290;-691;-670
6835;272;-239;-514
6836;583;859;-322
6837;717;-332;-630
6838;-286;-669;400
6839;-23;-564;699
6840;-16;650;192
6841;548;123;-124
6842;575;715;-468
6843;422;-321;493
6844;-527;495;-179
6845;631;-384;-426
6846;736;-44;-659
6847;-767;-637;904
6848;264;-322;-468
6849;736;225;-481
6850;418;-473;519
6851;45;868;257
6852;-486;-621;-587
6853;-770;424;482
6854;-586;-422;-8
6855;-509;-232;548
6856;321;190;71
6857;724;-449;-653
6858;-735;-94;-77
6859;329;-352;-521
6860;329;183;611
6861;-286;511;-489
6862;-635;407;-235
6863;-70;-791;714
6864;-424;-2;698
6865;-248;-310;99
6866;-238;236;-595
6867;-707;20;-255
6868;-463;759;-360
6869;506;-501;-770
6870;-819;-200;-94
6871;744;846;773
6872;-379;-573;-742
6873;203;-40;558
6874;753;191;-675
6875;104;156;699
6876;-686;518;705
6877;294;-486;560
6878;-79;-434;609
6879;-682;302;617
6880;-522;768;-163
6881;832;782;704
6882;-733;112;-145
6883;491;913;801
6884;-583;332;595
6885;286;13;795
6886;48;-109;-623
6887;572;51;-404
6888;380;-241;-484
6889;700;720;-414
6890;491;-533;-564
6891;221;878;56
6892;-336;-617;467
6893;-380;-21;663
6894;-487;-679;-253
6895;459;-568;683
6896;-707;483;268
6897;-218;-669;443
6898;604;-656;590
6899;88;-421;-587
6900;120;-333;-488
6901;440;-559;425
6902;403;584;697
6903;302;-316;-554
6904;475;397;-64
6905;555;-14;-762
6906;61;-271;93
6907;497;243;-696
6908;-860;-873;859
6909;518;682;938
6910;541;821;533
6911;-453;623;-333
6912;495;137;-755
6913;635;56;-703
6914;-745;-805;-36
6915;-194;-552;571
6916;719;-418;528
6917;-645;645;-86
6918;-519;-807;-685
6919;280;-237;-267
6920;379;-489;566
6921;836;631;-315
6922;-614;-78;705
6923;-725;-581;789
6924;-633;655;365
6925;-586;440;286
6926;241;-304;-365
6927;-823;-704;-64
6928;-170;819;-705
6929;207;33;421
6930;-716;-73;116
6931;-395;-570;601
6932;-788;334;583
6933;519;646;918
6934;-555;364;378
6935;-383;557;-641
6936;-425;-499;-553
6937;-567;-210;718
6938;-369;-456;-569
6939;195;-325;-443
6940;-661;-530;-620
6941;155;-356;-314
6942;86;912;260
6943;-304;-597;417
6944;8;-377;-452
6945;98;532;132
6946;-516;-489;-96
6947;476;205;-751
6948;229;643;278
6949;34;-84;-513
6950;-178;610;-581
6951;-628;-567;-788
6952;461;-675;460
6953;-215;456;-795
6954;-805;302;451
6955;-290;552;-774
6956;-337;4;608
6957;-648;-210;81
6958;13;-157;187
6959;-377;-589;636
6960;-476;-282;846
6961;-579;620;-90
6962;548;-437;628
6963;-117;532;-689
6964;-154;187;-659
6965;573;739;603
6966;7;793;126
6967;-370;-90;779
6968;-20;-201;238
6969;-95;-78;-479
6970;-529;783;-279
6971;-326;-176;167
6972;-6;-14;-650
6973;172;778;211
6974;616;196;-464
6975;-101;641;-597
6976;-152;-515;695
6977;62;-318;287
6978;730;173;-444
6979;628;215;-60
6980;-530;-818;48
6981;47;859;269
6982;-568;-642;22
6983;-102;710;-632
6984;-380;534;-14
6985;576;935;611
6986;-521;570;461
6987;-198;-132;-400
6988;-361;12;-543
6989;119;-348;-593
6990;615;831;841
6991;231;834;156
6992;-261;52;-390
6993;-697;-116;-133
6994;-346;31;689
6995;313;-349;599
6996;-686;257;516
6997;-544;-695;-593
6998;-352;-234;206
6999;-637;-553;-228
7000;359;38;-592
7001;429;197;144
7002;672;590;-365
7003;-531;572;366
7004;36;-262;-539
7005;459;801;-550
7006;508;-75;-538
7007;-685;-272;-52
7008;-78;127;-617
7009;-182;507;-562
7010;-546;-678;-860
7011;166;683;-27
7012;71;-232;124
7013;-700;679;-243
7014;-717;49;-250
7015;-630;610;519
7016;-30;170;-565
7017;107;850;101
7018;68;669;192
7019;37;-449;-377
7020;-888;-769;797
7021;197;-406;-319
7022;394;212;-583
7023;723;630;592
7024;-755;675;406
7025;157;216;796
7026;493;584;-444
7027;-374;54;715
7028;-604;598;574
7029;582;809;504
7030;258;571;241
7031;680;621;832
7032;-58;468;-533
7033;-878;340;471
7034;-459;516;423
7035;-619;-515;694
7036;-46;570;113
7037;-166;-101;-701
7038;-116;-652;648
7039;647;230;-435
7040;-758;-459;-163
7041;-478;-500;-87
7042;-536;642;526
7043;-636;592;-148
7044;-240;-132;-539
7045;-459;-464;-564
7046;-617;407;-295
7047;-201;-63;-752
7048;-539;599;-99
7049;-298;546;-574
7050;15;259;552
7051;491;-470;647
7052;-548;-6;772
7053;-492;-225;549
7054;-892;580;398
7055;527;-646;-517
7056;-672;121;-218
7057;439;-556;513
7058;-592;401;-153
7059;668;-609;624
7060;584;-417;-637
7061;-87;-168;-31
7062;-180;-122;25
7063;-643;-239;6
7064;129;769;42
7065;-388;-115;635
7066;300;-65;495
7067;-71;-214;-23
7068;-510;387;584
7069;-510;-659;-630
7070;155;-202;-470
7071;-375;-191;783
7072;-45;-519;458
7073;-493;-36;656
7074;-715;-633;-763
7075;-210;-496;639
7076;494;-224;468
7077;552;733;675
7078;569;350;-562
7079;-793;-531;0
7080;365;699;198
7081;89;790;190
7082;-671;-721;528
7083;754;891;-441
7084;-704;47;-213
7085;726;-546;584
7086;-814;-112;-31
7087;-500;461;588
7088;-299;-596;484
7089;-171;-181;118
7090;-593;-627;587
7091;-570;-544;119
7092;460;-595;346
7093;-249;-164;139
7094;-470;-718;-502
7095;-93;99;-382
7096;271;548;303
7097;227;262;-149
7098;-705;-487;-112
7099;214;-484;-347
7100;518;115;-682
7101;-744;583;489
7102;-227;-417;66
7103;478;-383;-683
7104;-464;-367;811
7105;208;-399;-377
7106;-65;197;-709
7107;458;527;655
7108;-759;496;495
7109;-663;-482;-2
7110;-616;693;424
7111;650;-339;576
7112;607;-417;-716
7113;641;-515;465
7114;591;90;-793
7115;-361;-334;185
7116;-48;-119;-567
7117;217;-259;-301
7118;-869;-647;-44
7119;-748;-710;-175
7120;459;-629;388
7121;-218;-709;666
7122;551;224;-698
7123;-875;-783;878
7124;-724;-828;-37
7125;842;-523;-535
7126;-140;-323;54
7127;-525;-463;-554
7128;110;300;618
7129;-300;430;-231
7130;153;623;393
7131;38;-353;-551
7132;156;515;68
7133;781;543;-428
7134;-143;-606;677
7135;-67;-408;336
7136;210;-319;-288
7137;-712;305;549
7138;163;822;316
7139;735;752;-540
7140;-415;419;-274
7141;286;215;418
7142;-712;567;-175
7143;227;-58;473
7144;-105;-389;574
7145;-878;484;468
7146;-581;-557;-494
7147;-25;12;-373
7148;-267;-690;434
7149;-145;-475;84
7150;-485;-45;-221
7151;186;-297;-412
7152;-169;-116;-492
7153;-769;342;352
7154;-391;-564;627
7155;-538;-747;-9
7156;-151;-52;-506
7157;-375;511;-139
7158;-450;-256;685
7159;254;49;644
7160;-297;462;-807
7161;45;80;-493
7162;-242;-308;3
7163;-268;476;-504
7164;-23;-254;97
7165;-673;-62;-178
7166;538;-337;-546
7167;-200;79;-525
7168;614;-313;554
7169;-136;591;-474
7170;-68;-514;393
7171;-754;-645;884
7172;-92;-128;-13
7173;7;476;-585
7174;411;249;-609
7175;-584;-586;587
7176;-589;503;490
7177;743;154;-545
7178;436;84;-127
7179;-586;594;534
7180;116;-85;592
7181;3;-302;-459
7182;723;630;-587
7183;-774;-707;-205
7184;-160;-441;13
7185;-261;515;-891
7186;-499;-771;-681
7187;-570;-434;-793
7188;-244;118;-763
7189;-431;-157;-103
7190;-696;513;-253
7191;598;-468;453
7192;-167;-209;50
7193;-562;136;-184
7194;-266;369;-738
7195;605;549;571
7196;461;635;872
7197;-707;-758;-218
7198;514;-567;-651
7199;-794;-523;625
7200;646;177;-578
7201;-514;-563;-515
7202;720;-50;-653
7203;-165;-209;334
7204;159;223;539
7205;-583;-732;-608
7206;-494;55;-174
7207;-572;-3;-35
7208;83;48;651
7209;667;-615;587
7210;277;-350;-479
7211;-512;627;541
7212;577;-121;-570
7213;-597;-532;-714
7214;811;584;-455
7215;-648;-708;544
7216;261;313;-106
7217;-645;-639;-334
7218;-731;-493;784
7219;234;334;-106
7220;-437;545;-456
7221;-96;-606;689
7222;-558;-470;-117
7223;393;-476;682
7224;-18;735;215
7225;530;-357;344
7226;-766;-790;609
7227;-193;238;-620
7228;597;-527;463
7229;-549;-316;735
7230;36;132;488
7231;507;-254;672
7232;-495;659;-258
7233;-62;-555;471
7234;-601;-251;787
7235;-463;-502;-88
7236;654;-606;-544
7237;-582;-206;523
7238;501;102;-434
7239;658;955;-473
7240;-523;-678;-439
7241;25;-756;663
7242;-548;-438;-640
7243;290;430;81
7244;148;-252;-344
7245;-144;-169;-437
7246;-498;-525;9
7247;647;287;-443
7248;-767;470;311
7249;-760;434;266
7250;186;267;632
7251;385;35;704
7252;-741;-544;-240
7253;-410;-613;-696
7254;676;-432;552
7255;-722;688;332
7256;-224;48;-559
7257;198;-394;-215
7258;-143;-800;653
7259;-776;-10;-235
7260;378;126;61
7261;-412;-153;780
7262;125;720;239
7263;-224;-410;522
7264;-463;-91;-207
7265;-512;-272;586
7266;4;744;99
7267;256;871;149
7268;343;154;746
7269;-74;-337;107
7270;313;315;-70
7271;-760;-678;-141
7272;-776;-666;35
7273;-397;798;-270
7274;-608;-816;-676
7275;-598;-906;747
7276;753;524;-385
7277;594;-424;-809
7278;263;522;238
7279;328;148;636
7280;101;712;185
7281;-490;394;-251
7282;-694;394;557
7283;-677;-685;-240
7284;211;587;264
7285;617;-621;-587
7286;598;687;791
7287;163;9;451
7288;-163;504;-691
7289;-526;-424;-103
7290;-546;-628;-723
7291;683;672;499
7292;-264;-398;90
7293;-62;-815;530
7294;-662;-202;91
7295;854;-647;-524
7296;781;-488;-790
7297;351;152;31
7298;-719;-487;92
7299;-735;-554;-209
7300;356;-255;-557
7301;-812;-944;790
7302;529;-488;690
7303;-223;-117;144
7304;633;757;855
7305;-807;-210;-93
7306;457;713;539
7307;-705;-529;-158
7308;804;799;-342
7309;256;349;517
7310;129;-501;-435
7311;184;-462;-403
7312;694;549;-269
7313;543;931;750
7314;-331;598;-279
7315;619;708;-509
7316;581;-280;-676
7317;-303;-115;624
7318;757;14;-462
7319;-837;490;537
7320;-411;-331;807
7321;-510;467;-72
7322;-598;-493;-490
7323;191;144;565
7324;-17;-526;479
7325;-199;-37;-770
7326;663;608;-265
7327;-550;-61;45
7328;-635;-712;797
7329;-605;-905;781
7330;-767;-560;47
7331;479;-405;-568
7332;759;-553;-704
7333;199;11;684
7334;-624;429;-202
7335;770;138;-496
7336;-79;540;-851
7337;-533;-115;60
7338;739;-330;-686
7339;-595;-863;-88
7340;651;698;738
7341;773;646;-651
7342;-653;-1;727
7343;-680;-78;-217
7344;628;-391;328
7345;-121;550;-676
7346;-692;459;307
7347;597;80;-709
7348;257;134;700
7349;-308;-269;814
7350;-392;798;-243
7351;80;-556;-394
7352;-106;-472;52
7353;-69;750;-578
7354;-300;759;-768
7355;7;6;630
7356;96;854;244
7357;567;887;890
7358;-109;-364;358
7359;-220;-188;395
7360;892;-449;-494
7361;-757;-889;800
7362;526;-608;497
7363;-618;-744;916
7364;-237;-54;-765
7365;748;-459;533
7366;-603;-663;901
7367;-214;-218;255
7368;50;-520;711
7369;138;170;386
7370;-612;-738;-737
7371;513;172;-407
7372;-766;-633;774
7373;754;622;-603
7374;-324;-463;676
7375;632;-689;-722
7376;-345;-569;-699
7377;438;-468;613
7378;-105;-75;-753
7379;619;-361;-800
7380;-624;380;376
7381;744;653;647
